,STATE_NAME,YEAR,QUADRANT,TOP_DISTRICT_NAME,DISTRICT_REGISTERED_USERS_COUNT,TOP_PINCODE,PINCODE_REGISTERED_USERS_COUNT
891,Mizoram,2018,4,Lawngtlai,1254.0,796701,1379
892,Mizoram,2018,4,Champhai,1001.0,796017,1233
893,Mizoram,2018,4,Serchhip,857.0,796008,874
894,Mizoram,2018,4,Mamit,835.0,796014,718
895,Mizoram,2018,4,Saiha,503.0,796321,694
896,Lakshadweep,2018,4,Lakshadweep,1156.0,682555,429
897,Meghalaya,2018,4,East Khasi Hills,22845.0,793001,5880
898,Meghalaya,2018,4,West Garo Hills,10445.0,793002,3195
899,Meghalaya,2018,4,Ribhoi,5207.0,794001,2785
900,Meghalaya,2018,4,East Jaintia Hills,3735.0,793101,2480
901,Meghalaya,2018,4,West Jaintia Hills,1861.0,793210,2438
902,Meghalaya,2018,4,South West Garo Hills,1115.0,793011,2340
903,Meghalaya,2018,4,North Garo Hills,1092.0,794105,2307
904,Meghalaya,2018,4,East Garo Hills,1067.0,794101,2184
905,Meghalaya,2018,4,South Garo Hills,1057.0,794104,1774
906,Meghalaya,2018,4,West Khasi Hills,957.0,793004,1600
907,Chhattisgarh,2018,4,Raipur,289198.0,492001,70803
908,Chhattisgarh,2018,4,Durg,185746.0,495001,63849
909,Chhattisgarh,2018,4,Bilaspur,153972.0,497001,39828
910,Chhattisgarh,2018,4,Raigarh,116785.0,491001,33311
911,Chhattisgarh,2018,4,Janjgir Champa,107156.0,496005,31493
912,Chhattisgarh,2018,4,Korba,88680.0,491441,29687
913,Chhattisgarh,2018,4,Rajnandgaon,64828.0,490023,27817
914,Chhattisgarh,2018,4,Baloda Bazar,60270.0,492009,26001
915,Chhattisgarh,2018,4,Surguja,51776.0,490006,25695
916,Chhattisgarh,2018,4,Mahasamund,47626.0,495450,24526
917,Karnataka,2018,4,Bengaluru Urban,4126734.0,560068,201605
918,Karnataka,2018,4,Mysuru,341636.0,560037,137280
919,Karnataka,2018,4,Belagavi,328102.0,560076,132105
920,Karnataka,2018,4,Dharwad,230679.0,560078,130681
921,Karnataka,2018,4,Ballari,226336.0,560100,124803
922,Karnataka,2018,4,Bengaluru Rural,209778.0,560043,103571
923,Karnataka,2018,4,Tumakuru,203805.0,560058,98214
924,Karnataka,2018,4,Dakshina Kannada,202453.0,560091,93071
925,Karnataka,2018,4,Kalaburagi,186668.0,560064,91185
926,Karnataka,2018,4,Vijayapura,160346.0,560066,91000
927,Odisha,2018,4,Khordha,626645.0,751024,41412
928,Odisha,2018,4,Cuttack,310337.0,751002,38919
929,Odisha,2018,4,Ganjam,279943.0,751012,36501
930,Odisha,2018,4,Baleshwar,231913.0,756001,35417
931,Odisha,2018,4,Jajapur,201210.0,751006,35365
932,Odisha,2018,4,Sundargarh,166328.0,760001,34895
933,Odisha,2018,4,Puri,163528.0,751003,31663
934,Odisha,2018,4,Kendujhar,142222.0,753001,29776
935,Odisha,2018,4,Bhadrak,141565.0,751019,28694
936,Odisha,2018,4,Anugul,124644.0,751007,28305
937,Kerala,2018,4,Ernakulam,341257.0,682042,13083
938,Kerala,2018,4,Thiruvananthapuram,194677.0,682024,11303
939,Kerala,2018,4,Kozhikode,176204.0,695001,10807
940,Kerala,2018,4,Malappuram,172300.0,682025,9628
941,Kerala,2018,4,Thrissur,151138.0,682020,9576
942,Kerala,2018,4,Palakkad,118587.0,682032,8669
943,Kerala,2018,4,Kannur,117999.0,682035,8594
944,Kerala,2018,4,Kollam,102686.0,673032,8058
945,Kerala,2018,4,Kottayam,100756.0,682301,7732
946,Kerala,2018,4,Alappuzha,93494.0,673004,6853
947,Goa,2018,4,North Goa,121001.0,403516,12486
948,Goa,2018,4,South Goa,74349.0,403001,11471
949,Uttarakhand,2018,4,Dehradun,306969.0,248001,88106
950,Uttarakhand,2018,4,Haridwar,217634.0,263153,58968
951,Uttarakhand,2018,4,Udham Singh Nagar,200079.0,263139,53288
952,Uttarakhand,2018,4,Nainital,98591.0,249403,42546
953,Uttarakhand,2018,4,Pauri Garhwal,45898.0,247667,39066
954,Uttarakhand,2018,4,Tehri Garhwal,30089.0,244713,34073
955,Uttarakhand,2018,4,Almora,26282.0,248007,27725
956,Uttarakhand,2018,4,Pithoragarh,21378.0,263148,20135
957,Uttarakhand,2018,4,Chamoli,18391.0,249404,19425
958,Uttarakhand,2018,4,Uttarkashi,14114.0,248008,19187
959,Punjab,2018,4,Ludhiana,378237.0,143001,99483
960,Punjab,2018,4,Sas Nagar,250733.0,141008,52833
961,Punjab,2018,4,Patiala,142989.0,140603,38176
962,Punjab,2018,4,Amritsar,141933.0,141001,36199
963,Punjab,2018,4,Jalandhar,135966.0,140301,35509
964,Punjab,2018,4,Bathinda,109505.0,147001,34358
965,Punjab,2018,4,Fazilka,89590.0,141003,31098
966,Punjab,2018,4,Sangrur,82334.0,151001,28272
967,Punjab,2018,4,Hoshiarpur,59684.0,145001,27844
968,Punjab,2018,4,Gurdaspur,51644.0,152116,26604
969,Andhra Pradesh,2018,4,Visakhapatnam,978288.0,517501,82873
970,Andhra Pradesh,2018,4,East Godavari,694455.0,517507,70421
971,Andhra Pradesh,2018,4,Krishna,682479.0,530016,65549
972,Andhra Pradesh,2018,4,Chittoor,665280.0,515001,63576
973,Andhra Pradesh,2018,4,Guntur,659552.0,516001,58028
974,Andhra Pradesh,2018,4,Anantapur,510892.0,518002,55735
975,Andhra Pradesh,2018,4,Kurnool,498582.0,516360,52058
976,Andhra Pradesh,2018,4,West Godavari,435668.0,530026,51900
977,Andhra Pradesh,2018,4,Spsr Nellore,407495.0,520010,48991
978,Andhra Pradesh,2018,4,Prakasam,394962.0,524002,46616
979,Tamil Nadu,2018,4,Chennai,689276.0,600100,42866
980,Tamil Nadu,2018,4,Thiruvallur,514830.0,641602,41636
981,Tamil Nadu,2018,4,Chengalpattu,483785.0,602105,40337
982,Tamil Nadu,2018,4,Coimbatore,415090.0,635109,39553
983,Tamil Nadu,2018,4,Kancheepuram,318007.0,600042,35139
984,Tamil Nadu,2018,4,Tiruppur,227253.0,600056,34394
985,Tamil Nadu,2018,4,Salem,215365.0,635126,33327
986,Tamil Nadu,2018,4,Madurai,183206.0,600119,32763
987,Tamil Nadu,2018,4,Krishnagiri,172743.0,600053,32652
988,Tamil Nadu,2018,4,Tiruchirappalli,160006.0,600003,31780
989,Arunachal Pradesh,2018,4,Papum Pare,21342.0,791110,6599
990,Arunachal Pradesh,2018,4,West Kameng,6492.0,791111,6225
991,Arunachal Pradesh,2018,4,East Siang,4813.0,791113,4115
992,Arunachal Pradesh,2018,4,Tawang,4085.0,791102,4109
993,Arunachal Pradesh,2018,4,Changlang,4036.0,790104,3034
994,Arunachal Pradesh,2018,4,Lohit,3588.0,792103,2741
995,Arunachal Pradesh,2018,4,Namsai,2495.0,792001,2577
996,Arunachal Pradesh,2018,4,West Siang,2117.0,791001,2444
997,Arunachal Pradesh,2018,4,Lower Dibang Valley,1827.0,790116,2206
998,Arunachal Pradesh,2018,4,Tirap,1684.0,791109,2071
999,Chandigarh,2018,4,Chandigarh,177747.0,160101,24670
1000,Madhya Pradesh,2018,4,Indore,712479.0,452001,81206
1001,Madhya Pradesh,2018,4,Bhopal,571518.0,482002,77791
1002,Madhya Pradesh,2018,4,Gwalior,284894.0,452010,76811
1003,Madhya Pradesh,2018,4,Jabalpur,248495.0,455001,73952
1004,Madhya Pradesh,2018,4,Ujjain,177894.0,462001,54496
1005,Madhya Pradesh,2018,4,Sagar,162788.0,482001,54390
1006,Madhya Pradesh,2018,4,Rewa,160024.0,457001,51238
1007,Madhya Pradesh,2018,4,Chhindwara,139301.0,480001,50803
1008,Madhya Pradesh,2018,4,Dhar,137501.0,485001,50329
1009,Madhya Pradesh,2018,4,Satna,133865.0,452016,48626
1010,West Bengal,2018,4,North Twenty Four Parganas,946634.0,711101,42834
1011,West Bengal,2018,4,Kolkata,721653.0,700006,36387
1012,West Bengal,2018,4,Murshidabad,417114.0,700156,35762
1013,West Bengal,2018,4,Hooghly,400360.0,700135,33534
1014,West Bengal,2018,4,South Twenty Four Parganas,398349.0,700091,33109
1015,West Bengal,2018,4,Howrah,339192.0,721101,31211
1016,West Bengal,2018,4,Nadia,325690.0,700039,28039
1017,West Bengal,2018,4,Purba Medinipur,323889.0,700019,27277
1018,West Bengal,2018,4,Paschim Medinipur,304068.0,700015,27165
1019,West Bengal,2018,4,Paschim Bardhaman,302594.0,700001,27160
1020,Assam,2018,4,Kamrup Metropolitan,214212.0,781032,17802
1021,Assam,2018,4,Barpeta,55068.0,781022,13976
1022,Assam,2018,4,Nagaon,54395.0,781001,12969
1023,Assam,2018,4,Cachar,53209.0,781038,11283
1024,Assam,2018,4,Dibrugarh,52539.0,785001,10937
1025,Assam,2018,4,Sonitpur,51420.0,783380,10374
1026,Assam,2018,4,Kamrup,44868.0,781011,10054
1027,Assam,2018,4,Tinsukia,42624.0,786001,9765
1028,Assam,2018,4,Jorhat,41100.0,781028,8801
1029,Assam,2018,4,Dhubri,30132.0,781019,8559
1030,Uttar Pradesh,2018,4,Gautam Buddha Nagar,951342.0,201301,250205
1031,Uttar Pradesh,2018,4,Lucknow,765152.0,201009,118561
1032,Uttar Pradesh,2018,4,Ghaziabad,713372.0,201307,115602
1033,Uttar Pradesh,2018,4,Prayagraj,451019.0,211002,99215
1034,Uttar Pradesh,2018,4,Varanasi,447144.0,201318,98765
1035,Uttar Pradesh,2018,4,Kanpur Nagar,434315.0,201102,83251
1036,Uttar Pradesh,2018,4,Agra,322749.0,201308,83096
1037,Uttar Pradesh,2018,4,Gorakhpur,279761.0,250001,82743
1038,Uttar Pradesh,2018,4,Meerut,258843.0,201014,81787
1039,Uttar Pradesh,2018,4,Bareilly,233073.0,201304,81781
1040,Gujarat,2018,4,Ahmadabad,1212636.0,395006,135881
1041,Gujarat,2018,4,Surat,998807.0,395010,89595
1042,Gujarat,2018,4,Vadodara,421895.0,394210,71909
1043,Gujarat,2018,4,Rajkot,260602.0,395004,69666
1044,Gujarat,2018,4,Gandhinagar,242368.0,382350,62863
1045,Gujarat,2018,4,Bharuch,211843.0,395003,62164
1046,Gujarat,2018,4,Banas Kantha,197774.0,382481,50895
1047,Gujarat,2018,4,Kachchh,195295.0,396191,48467
1048,Gujarat,2018,4,Mahesana,192493.0,382415,46926
1049,Gujarat,2018,4,Bhavnagar,173699.0,395009,44962
1050,Manipur,2018,4,Imphal West,28383.0,795004,14342
1051,Manipur,2018,4,Imphal East,17777.0,795001,5526
1052,Manipur,2018,4,Thoubal,8027.0,795138,4221
1053,Manipur,2018,4,Bishnupur,7049.0,795133,3508
1054,Manipur,2018,4,Churachandpur,4951.0,795002,3077
1055,Manipur,2018,4,Kangpokpi,4249.0,795103,2985
1056,Manipur,2018,4,Kakching,3153.0,795008,2877
1057,Manipur,2018,4,Ukhrul,1842.0,795148,2734
1058,Manipur,2018,4,Tamenglong,1712.0,795149,2679
1059,Manipur,2018,4,Jiribam,1393.0,795010,2549
1060,Tripura,2018,4,West Tripura,67549.0,799001,12625
1061,Tripura,2018,4,South Tripura,16426.0,799003,9212
1062,Tripura,2018,4,Sepahijala,14973.0,799006,6036
1063,Tripura,2018,4,Gomati,13542.0,799002,5315
1064,Tripura,2018,4,North Tripura,13150.0,799155,5088
1065,Tripura,2018,4,Dhalai,10877.0,799007,5022
1066,Tripura,2018,4,Khowai,9488.0,799102,4865
1067,Tripura,2018,4,Unakoti,7260.0,799114,4862
1068,Puducherry,2018,4,Puducherry,92629.0,605110,11531
1069,Puducherry,2018,4,Karaikal,9578.0,605008,9152
1070,Puducherry,2018,4,Yanam,4901.0,605107,8479
1071,Puducherry,2018,4,Mahe,2386.0,605004,8467
1072,Bihar,2018,4,Patna,826399.0,800001,134254
1073,Bihar,2018,4,Muzaffarpur,260789.0,800006,97937
1074,Bihar,2018,4,Purbi Champaran,206934.0,800020,86072
1075,Bihar,2018,4,Gaya,203926.0,845401,56938
1076,Bihar,2018,4,Samastipur,169774.0,823001,46023
1077,Bihar,2018,4,Darbhanga,167302.0,845438,44617
1078,Bihar,2018,4,Bhagalpur,164162.0,842001,39428
1079,Bihar,2018,4,Saran,161486.0,801503,39106
1080,Bihar,2018,4,Pashchim Champaran,161063.0,812001,38300
1081,Bihar,2018,4,Nalanda,160167.0,802301,38256
1082,Jammu Kashmir,2018,4,Jammu,113005.0,182101,12478
1083,Jammu Kashmir,2018,4,Srinagar,44328.0,193201,10528
1084,Jammu Kashmir,2018,4,Baramulla,37661.0,180001,9527
1085,Jammu Kashmir,2018,4,Budgam,27710.0,190001,7532
1086,Jammu Kashmir,2018,4,Anantnag,24448.0,180005,7450
1087,Jammu Kashmir,2018,4,Udhampur,21123.0,192231,7241
1088,Jammu Kashmir,2018,4,Kathua,21030.0,180020,7223
1089,Jammu Kashmir,2018,4,Kupwara,20492.0,180012,6736
1090,Jammu Kashmir,2018,4,Pulwama,18846.0,180004,6478
1091,Jammu Kashmir,2018,4,Samba,17595.0,181133,6469
1092,Nagaland,2018,4,Dimapur,22603.0,797112,8894
1093,Nagaland,2018,4,Kohima,8583.0,797115,3022
1094,Nagaland,2018,4,Mokokchung,2986.0,797001,2978
1095,Nagaland,2018,4,Mon,1884.0,797113,2589
1096,Nagaland,2018,4,Phek,1419.0,797103,2549
1097,Nagaland,2018,4,Wokha,1391.0,797120,2071
1098,Nagaland,2018,4,Tuensang,1261.0,798601,1972
1099,Nagaland,2018,4,Zunheboto,1099.0,797117,1752
1100,Nagaland,2018,4,Peren,710.0,797118,1604
1101,Nagaland,2018,4,Kiphire,661.0,797116,1410
1102,Rajasthan,2018,4,Jaipur,1733893.0,302012,128747
1103,Rajasthan,2018,4,Alwar,426052.0,302020,94293
1104,Rajasthan,2018,4,Jodhpur,352924.0,302029,93316
1105,Rajasthan,2018,4,Kota,263264.0,302015,87634
1106,Rajasthan,2018,4,Sikar,262310.0,311001,87612
1107,Rajasthan,2018,4,Ajmer,237037.0,302017,84185
1108,Rajasthan,2018,4,Bhilwara,225409.0,301001,75902
1109,Rajasthan,2018,4,Udaipur,216089.0,302001,75261
1110,Rajasthan,2018,4,Nagaur,210067.0,335001,70925
1111,Rajasthan,2018,4,Jhunjhunu,196607.0,302013,67335
1112,Delhi,2018,4,West,686653.0,110059,206537
1113,Delhi,2018,4,South East Delhi,564640.0,110092,177133
1114,Delhi,2018,4,North West,496928.0,110086,133412
1115,Delhi,2018,4,New Delhi,470991.0,110085,132600
1116,Delhi,2018,4,Central Delhi,446787.0,110044,121802
1117,Delhi,2018,4,South West,393208.0,110096,114255
1118,Delhi,2018,4,North,379177.0,110041,106984
1119,Delhi,2018,4,East,373139.0,110043,98358
1120,Delhi,2018,4,South,344311.0,110042,95335
1121,Delhi,2018,4,Shahdara,257785.0,110094,94322
1122,Maharashtra,2018,4,Pune,2498852.0,421302,130390
1123,Maharashtra,2018,4,Mumbai Suburban,1578487.0,410501,113676
1124,Maharashtra,2018,4,Thane,1473811.0,421201,106288
1125,Maharashtra,2018,4,Nashik,698343.0,411014,106132
1126,Maharashtra,2018,4,Nagpur,627317.0,411057,103325
1127,Maharashtra,2018,4,Mumbai,543353.0,410206,102393
1128,Maharashtra,2018,4,Aurangabad,534477.0,411033,102306
1129,Maharashtra,2018,4,Ahmednagar,439246.0,431003,93461
1130,Maharashtra,2018,4,Solapur,419060.0,411028,88343
1131,Maharashtra,2018,4,Palghar,414825.0,400072,87905
1132,Telangana,2018,4,Hyderabad,1336872.0,500072,188465
1133,Telangana,2018,4,Rangareddy,1217664.0,500018,99797
1134,Telangana,2018,4,Medchal Malkajgiri,1056739.0,505001,98937
1135,Telangana,2018,4,Sangareddy,281038.0,500016,83751
1136,Telangana,2018,4,Warangal Urban,249500.0,500081,83424
1137,Telangana,2018,4,Karimnagar,182600.0,500055,82804
1138,Telangana,2018,4,Nalgonda,171002.0,500039,82675
1139,Telangana,2018,4,Khammam,168485.0,500032,82107
1140,Telangana,2018,4,Nizamabad,150190.0,500008,77897
1141,Telangana,2018,4,Peddapalle,124191.0,500037,77674
1142,Andaman Nicobar Islands,2018,4,South Andaman,13133.0,744103,3373
1143,Andaman Nicobar Islands,2018,4,North And Middle Andaman,1553.0,744101,2498
1144,Andaman Nicobar Islands,2018,4,Nicobars,536.0,744105,2416
1145,Himachal Pradesh,2018,4,Solan,113278.0,173205,46448
1146,Himachal Pradesh,2018,4,Kangra,92887.0,174101,22954
1147,Himachal Pradesh,2018,4,Shimla,64640.0,173025,14237
1148,Himachal Pradesh,2018,4,Mandi,58526.0,173212,10405
1149,Himachal Pradesh,2018,4,Sirmaur,38194.0,175131,9879
1150,Himachal Pradesh,2018,4,Hamirpur,35979.0,171001,9492
1151,Himachal Pradesh,2018,4,Kullu,34719.0,175001,7597
1152,Himachal Pradesh,2018,4,Una,32451.0,174303,6982
1153,Himachal Pradesh,2018,4,Bilaspur,26517.0,176001,6667
1154,Himachal Pradesh,2018,4,Chamba,21538.0,173001,6284
1155,Jharkhand,2018,4,Ranchi,326599.0,834001,96208
1156,Jharkhand,2018,4,Dhanbad,268439.0,826001,48832
1157,Jharkhand,2018,4,East Singhbhum,217406.0,827013,41506
1158,Jharkhand,2018,4,Bokaro,202242.0,831001,31957
1159,Jharkhand,2018,4,Hazaribagh,126167.0,825303,28344
1160,Jharkhand,2018,4,Giridih,103118.0,834002,25949
1161,Jharkhand,2018,4,Deoghar,80669.0,832108,25666
1162,Jharkhand,2018,4,Ramgarh,78772.0,834008,20840
1163,Jharkhand,2018,4,Palamu,77478.0,825409,20532
1164,Jharkhand,2018,4,Saraikela Kharsawan,68611.0,834005,20264
1165,Haryana,2018,4,Gurugram,967781.0,122001,163556
1166,Haryana,2018,4,Faridabad,521996.0,121004,117034
1167,Haryana,2018,4,Hisar,210671.0,121003,103920
1168,Haryana,2018,4,Rewari,172035.0,121001,101287
1169,Haryana,2018,4,Sonipat,165599.0,122002,86547
1170,Haryana,2018,4,Panipat,153137.0,122006,85334
1171,Haryana,2018,4,Karnal,149062.0,124001,71218
1172,Haryana,2018,4,Sirsa,127874.0,122051,67543
1173,Haryana,2018,4,Rohtak,124365.0,123401,67235
1174,Haryana,2018,4,Jhajjar,114488.0,122004,64480
1175,Ladakh,2018,4,Leh Ladakh,19447.0,194104,5767
1176,Ladakh,2018,4,Kargil,4436.0,194101,4561
1177,Sikkim,2018,4,East,29948.0,737101,8184
1178,Sikkim,2018,4,South,8992.0,737102,6096
1179,Sikkim,2018,4,West,5328.0,737132,4951
1180,Sikkim,2018,4,North,4270.0,737134,4401
1181,Dadra Nagar Haveli Daman Diu,2018,4,Dadra And Nagar Haveli,69833.0,396230,58055
1182,Dadra Nagar Haveli Daman Diu,2018,4,Daman,42069.0,396210,27039
1183,Dadra Nagar Haveli Daman Diu,2018,4,Diu,4609.0,396215,14722
1184,Mizoram,2019,1,Aizawl,13422.0,796005,3769
1185,Mizoram,2019,1,Lunglei,2910.0,796009,3457
1186,Mizoram,2019,1,Kolasib,1730.0,796012,1670
1187,Mizoram,2019,1,Lawngtlai,1648.0,796701,1651
1188,Mizoram,2019,1,Champhai,1179.0,796017,1477
1189,Mizoram,2019,1,Mamit,1096.0,796008,1074
1190,Mizoram,2019,1,Serchhip,1047.0,796014,864
1191,Mizoram,2019,1,Saiha,638.0,796081,807
1192,Lakshadweep,2019,1,Lakshadweep,1416.0,682555,549
1193,Meghalaya,2019,1,East Khasi Hills,27937.0,793001,7108
1194,Meghalaya,2019,1,West Garo Hills,12932.0,793002,4005
1195,Meghalaya,2019,1,Ribhoi,6543.0,794001,3368
1196,Meghalaya,2019,1,East Jaintia Hills,4643.0,793101,3084
1197,Meghalaya,2019,1,West Jaintia Hills,2276.0,793210,2994
1198,Meghalaya,2019,1,North Garo Hills,1482.0,793011,2947
1199,Meghalaya,2019,1,South West Garo Hills,1434.0,794105,2884
1200,Meghalaya,2019,1,East Garo Hills,1424.0,794101,2675
1201,Meghalaya,2019,1,South Garo Hills,1296.0,794104,2322
1202,Meghalaya,2019,1,West Khasi Hills,1191.0,793007,1970
1203,Chhattisgarh,2019,1,Raipur,351495.0,492001,86083
1204,Chhattisgarh,2019,1,Durg,224058.0,495001,75175
1205,Chhattisgarh,2019,1,Bilaspur,184636.0,497001,47425
1206,Chhattisgarh,2019,1,Raigarh,139059.0,491001,40489
1207,Chhattisgarh,2019,1,Janjgir Champa,130114.0,496005,37229
1208,Chhattisgarh,2019,1,Korba,105570.0,491441,35384
1209,Chhattisgarh,2019,1,Rajnandgaon,78320.0,490023,33849
1210,Chhattisgarh,2019,1,Baloda Bazar,73454.0,492009,32208
1211,Chhattisgarh,2019,1,Surguja,62300.0,490006,30575
1212,Chhattisgarh,2019,1,Mahasamund,56953.0,495450,28696
1213,Karnataka,2019,1,Bengaluru Urban,5003207.0,560068,237280
1214,Karnataka,2019,1,Mysuru,432208.0,560078,157977
1215,Karnataka,2019,1,Belagavi,412265.0,560076,157367
1216,Karnataka,2019,1,Dharwad,287568.0,560037,156716
1217,Karnataka,2019,1,Ballari,281648.0,560100,145990
1218,Karnataka,2019,1,Bengaluru Rural,267147.0,560043,126199
1219,Karnataka,2019,1,Tumakuru,258398.0,560058,120584
1220,Karnataka,2019,1,Dakshina Kannada,254135.0,560091,115911
1221,Karnataka,2019,1,Kalaburagi,230020.0,560064,110644
1222,Karnataka,2019,1,Kolar,201909.0,560079,109287
1223,Odisha,2019,1,Khordha,745457.0,751024,48946
1224,Odisha,2019,1,Cuttack,372513.0,751002,46998
1225,Odisha,2019,1,Ganjam,332190.0,751006,42410
1226,Odisha,2019,1,Baleshwar,271095.0,751012,42254
1227,Odisha,2019,1,Jajapur,236643.0,756001,40355
1228,Odisha,2019,1,Sundargarh,198716.0,760001,40210
1229,Odisha,2019,1,Puri,195690.0,751003,37236
1230,Odisha,2019,1,Kendujhar,167750.0,753001,36288
1231,Odisha,2019,1,Bhadrak,166600.0,751019,34425
1232,Odisha,2019,1,Anugul,150627.0,751007,33240
1233,Kerala,2019,1,Ernakulam,409812.0,682042,15428
1234,Kerala,2019,1,Thiruvananthapuram,239634.0,682024,13454
1235,Kerala,2019,1,Kozhikode,212403.0,695001,13156
1236,Kerala,2019,1,Malappuram,206857.0,682025,11515
1237,Kerala,2019,1,Thrissur,184516.0,682020,11406
1238,Kerala,2019,1,Palakkad,145211.0,682035,10441
1239,Kerala,2019,1,Kannur,143289.0,682032,10331
1240,Kerala,2019,1,Kollam,125697.0,673032,9504
1241,Kerala,2019,1,Kottayam,121975.0,682301,9471
1242,Kerala,2019,1,Alappuzha,114882.0,673004,8130
1243,Goa,2019,1,North Goa,147802.0,403516,15021
1244,Goa,2019,1,South Goa,90350.0,403001,14063
1245,Uttarakhand,2019,1,Dehradun,369578.0,248001,105135
1246,Uttarakhand,2019,1,Haridwar,262411.0,263153,70441
1247,Uttarakhand,2019,1,Udham Singh Nagar,238514.0,263139,63864
1248,Uttarakhand,2019,1,Nainital,118824.0,249403,50869
1249,Uttarakhand,2019,1,Pauri Garhwal,56173.0,247667,46574
1250,Uttarakhand,2019,1,Tehri Garhwal,37689.0,244713,40130
1251,Uttarakhand,2019,1,Almora,33092.0,248007,33290
1252,Uttarakhand,2019,1,Pithoragarh,26621.0,263148,24314
1253,Uttarakhand,2019,1,Chamoli,23274.0,248008,23314
1254,Uttarakhand,2019,1,Uttarkashi,17873.0,249404,23175
1255,Punjab,2019,1,Ludhiana,454370.0,143001,119228
1256,Punjab,2019,1,Sas Nagar,298288.0,141008,64166
1257,Punjab,2019,1,Amritsar,171264.0,140603,45359
1258,Punjab,2019,1,Patiala,169872.0,141001,42727
1259,Punjab,2019,1,Jalandhar,164130.0,140301,42199
1260,Punjab,2019,1,Bathinda,128070.0,147001,40621
1261,Punjab,2019,1,Fazilka,104942.0,141003,37255
1262,Punjab,2019,1,Sangrur,97326.0,145001,33513
1263,Punjab,2019,1,Hoshiarpur,72128.0,151001,32544
1264,Punjab,2019,1,Gurdaspur,62502.0,152116,30355
1265,Andhra Pradesh,2019,1,Visakhapatnam,1174517.0,517501,100561
1266,Andhra Pradesh,2019,1,East Godavari,839277.0,517507,85980
1267,Andhra Pradesh,2019,1,Krishna,833694.0,530016,77790
1268,Andhra Pradesh,2019,1,Chittoor,812314.0,515001,75171
1269,Andhra Pradesh,2019,1,Guntur,802394.0,516001,68514
1270,Andhra Pradesh,2019,1,Anantapur,612162.0,518002,66689
1271,Andhra Pradesh,2019,1,Kurnool,599422.0,530026,61623
1272,Andhra Pradesh,2019,1,West Godavari,523372.0,516360,60798
1273,Andhra Pradesh,2019,1,Spsr Nellore,491908.0,520010,59055
1274,Andhra Pradesh,2019,1,Prakasam,474260.0,524002,55931
1275,Tamil Nadu,2019,1,Chennai,830586.0,600100,51245
1276,Tamil Nadu,2019,1,Thiruvallur,625908.0,641602,49716
1277,Tamil Nadu,2019,1,Chengalpattu,578045.0,602105,48656
1278,Tamil Nadu,2019,1,Coimbatore,495350.0,635109,48062
1279,Tamil Nadu,2019,1,Kancheepuram,385091.0,600042,41510
1280,Tamil Nadu,2019,1,Tiruppur,273869.0,600056,41450
1281,Tamil Nadu,2019,1,Salem,257624.0,635126,40399
1282,Tamil Nadu,2019,1,Madurai,224783.0,600053,39199
1283,Tamil Nadu,2019,1,Krishnagiri,212859.0,600119,38537
1284,Tamil Nadu,2019,1,Tiruchirappalli,193798.0,600003,38221
1285,Arunachal Pradesh,2019,1,Papum Pare,26298.0,791110,8094
1286,Arunachal Pradesh,2019,1,West Kameng,8115.0,791111,7673
1287,Arunachal Pradesh,2019,1,East Siang,5899.0,791113,5140
1288,Arunachal Pradesh,2019,1,Changlang,5210.0,791102,5030
1289,Arunachal Pradesh,2019,1,Tawang,5023.0,790104,3751
1290,Arunachal Pradesh,2019,1,Lohit,4416.0,792103,3477
1291,Arunachal Pradesh,2019,1,Namsai,3153.0,792001,3160
1292,Arunachal Pradesh,2019,1,West Siang,2656.0,791001,3103
1293,Arunachal Pradesh,2019,1,Lower Dibang Valley,2314.0,790116,2798
1294,Arunachal Pradesh,2019,1,Tirap,2082.0,791109,2519
1295,Chandigarh,2019,1,Chandigarh,209175.0,160101,29177
1296,Madhya Pradesh,2019,1,Indore,844465.0,452001,94894
1297,Madhya Pradesh,2019,1,Bhopal,670417.0,482002,92148
1298,Madhya Pradesh,2019,1,Gwalior,331504.0,452010,89541
1299,Madhya Pradesh,2019,1,Jabalpur,295042.0,455001,87837
1300,Madhya Pradesh,2019,1,Ujjain,214818.0,462001,65450
1301,Madhya Pradesh,2019,1,Sagar,194467.0,482001,64389
1302,Madhya Pradesh,2019,1,Rewa,188803.0,457001,61687
1303,Madhya Pradesh,2019,1,Chhindwara,168633.0,480001,60744
1304,Madhya Pradesh,2019,1,Dhar,166663.0,485001,59332
1305,Madhya Pradesh,2019,1,Satna,160954.0,452016,57554
1306,West Bengal,2019,1,North Twenty Four Parganas,1130983.0,711101,51367
1307,West Bengal,2019,1,Kolkata,868126.0,700006,45036
1308,West Bengal,2019,1,South Twenty Four Parganas,487180.0,700156,41906
1309,West Bengal,2019,1,Hooghly,480952.0,700135,40010
1310,West Bengal,2019,1,Murshidabad,478812.0,700091,38808
1311,West Bengal,2019,1,Howrah,410583.0,721101,36261
1312,West Bengal,2019,1,Purba Medinipur,389583.0,700039,33907
1313,West Bengal,2019,1,Nadia,385179.0,700015,33113
1314,West Bengal,2019,1,Paschim Medinipur,361979.0,700019,32710
1315,West Bengal,2019,1,Paschim Bardhaman,349928.0,700001,32530
1316,Assam,2019,1,Kamrup Metropolitan,255112.0,781032,21003
1317,Assam,2019,1,Barpeta,67729.0,781022,16624
1318,Assam,2019,1,Nagaon,66306.0,781001,15399
